LAT,LON,YEAR,DOY,PRECTOTCORR,TS,RH2M,GWETROOT
7.25,-6.75,2023,314,6.03,26.2,84.76,0.65
7.25,-6.25,2023,314,5.2,26.42,84.69,0.61
7.25,-5.75,2023,314,4.68,26.72,82.49,0.58
7.25,-5.25,2023,314,5.05,26.76,81.77,0.62
7.25,-4.75,2023,314,5.77,26.79,81.38,0.69
7.25,-4.25,2023,314,6.61,26.85,81.26,0.76
7.25,-3.75,2023,314,7.63,26.76,82.44,0.8
7.75,-7.25,2023,314,11.85,25.36,84.21,0.76
7.75,-6.75,2023,314,9.02,26.29,82.82,0.68
7.75,-6.25,2023,314,6.24,26.71,82.22,0.61
7.75,-5.75,2023,314,5.74,26.9,80.82,0.56
7.75,-5.25,2023,314,6.23,26.69,81.05,0.62
7.75,-4.75,2023,314,7.04,26.61,81.11,0.73
7.75,-4.25,2023,314,8.06,26.78,80.53,0.82
7.75,-3.75,2023,314,9.78,26.87,80.12,0.86
8.25,-7.25,2023,314,12.66,25.96,81.26,0.65
8.25,-6.75,2023,314,10.31,26.71,79.68,0.61
8.25,-6.25,2023,314,7.19,27.17,78.38,0.54
8.25,-5.75,2023,314,6.32,27.13,78.3,0.53
8.25,-5.25,2023,314,6.59,26.66,79.99,0.61
8.25,-4.75,2023,314,7.21,26.47,80.9,0.7
8.25,-4.25,2023,314,7.9,26.69,80.19,0.78
8.25,-3.75,2023,314,8.86,26.84,78.72,0.85
5.25,-7.25,2023,315,7.87,26.46,88.56,0.82
5.25,-6.75,2023,315,1.9,26.74,87.93,0.79
5.25,-6.25,2023,315,1.7,27.13,87.16,0.74
5.25,-5.75,2023,315,2.09,27.21,87.53,0.72
5.25,-5.25,2023,315,2.84,27.52,87.68,0.71
5.25,-4.75,2023,315,3.79,27.77,87.67,0.68
5.25,-4.25,2023,315,4.89,27.85,87.51,0.66
5.25,-3.75,2023,315,6.3,27.8,87.19,0.7
5.75,-7.25,2023,315,6.54,26.25,87.82,0.77
5.75,-6.75,2023,315,2.31,26.44,87.78,0.76
5.75,-6.25,2023,315,2.43,26.46,88.25,0.74
5.75,-5.75,2023,315,2.83,26.58,88.2,0.7
5.75,-5.25,2023,315,3.72,26.93,88.3,0.71
5.75,-4.75,2023,315,4.98,27.17,88.51,0.72
5.75,-4.25,2023,315,6.55,27.19,88.75,0.74
5.75,-3.75,2023,315,8.38,27.07,88.88,0.76
6.25,-7.25,2023,315,4.04,26.28,86.36,0.72
6.25,-6.75,2023,315,2.85,26.34,87.03,0.73
6.25,-6.25,2023,315,3.38,25.98,88.66,0.72
6.25,-5.75,2023,315,3.63,26.37,87.61,0.68
6.25,-5.25,2023,315,4.56,26.82,87.46,0.69
6.25,-4.75,2023,315,5.99,27.04,87.87,0.72
6.25,-4.25,2023,315,7.68,26.98,88.49,0.75
6.25,-3.75,2023,315,9.41,26.81,88.97,0.77
6.75,-7.25,2023,315,3.56,26.25,85.16,0.68
6.75,-6.75,2023,315,3.7,26.22,86.31,0.66
6.75,-6.25,2023,315,4.38,26.07,87.53,0.66
6.75,-5.75,2023,315,4.35,26.69,85.76,0.63
6.75,-5.25,2023,315,5.31,27.05,85.74,0.65
6.75,-4.75,2023,315,6.68,27.15,86.37,0.69
6.75,-4.25,2023,315,8.03,27.03,87.05,0.73
6.75,-3.75,2023,315,9.05,26.81,87.75,0.77
7.25,-7.25,2023,315,5.4,25.87,84.63,0.73
7.25,-6.75,2023,315,4.76,26.38,84.13,0.65
7.25,-6.25,2023,315,5.09,26.64,84.16,0.62
7.25,-5.75,2023,315,5.14,27.1,83.38,0.58
7.25,-5.25,2023,315,6.03,27.17,83.98,0.62
7.25,-4.75,2023,315,7.11,27.13,84.78,0.69
7.25,-4.25,2023,315,7.89,27.06,85.44,0.76
7.25,-3.75,2023,315,8.14,26.83,86.47,0.8
7.75,-7.25,2023,315,6.67,25.62,84.31,0.76
7.75,-6.75,2023,315,5.74,26.5,82.43,0.68
7.75,-6.25,2023,315,5.31,26.87,81.53,0.61
7.75,-5.75,2023,315,5.3,27.23,81.31,0.56
7.75,-5.25,2023,315,5.87,27.1,82.39,0.62
7.75,-4.75,2023,315,6.68,27,83.36,0.73
7.75,-4.25,2023,315,7.34,27.04,83.84,0.82
7.75,-3.75,2023,315,7.46,26.94,84.59,0.86
8.25,-7.25,2023,315,5.41,26.21,81.89,0.66
8.25,-6.75,2023,315,4.94,27.04,79.64,0.61
8.25,-6.25,2023,315,4.26,27.5,77.81,0.54
8.25,-5.75,2023,315,4.06,27.53,78.24,0.53
8.25,-5.25,2023,315,4.37,27.09,80.29,0.61
8.25,-4.75,2023,315,5.05,26.89,81.52,0.7
8.25,-4.25,2023,315,5.9,27.04,81.46,0.78
8.25,-3.75,2023,315,6.71,27.05,81.66,0.85
5.25,-7.25,2023,316,2.64,26.64,88.37,0.81
5.25,-6.75,2023,316,3.99,26.8,87.86,0.79
5.25,-6.25,2023,316,4.17,27.21,86.78,0.74
5.25,-5.75,2023,316,4.23,27.24,86.76,0.72
5.25,-5.25,2023,316,4.46,27.54,86.36,0.7
5.25,-4.75,2023,316,4.65,27.83,85.33,0.67
5.25,-4.25,2023,316,4.8,27.98,83.98,0.65
5.25,-3.75,2023,316,5.15,28.01,83.12,0.7
5.75,-7.25,2023,316,2.93,26.47,88.63,0.76
5.75,-6.75,2023,316,4.78,26.49,88.64,0.75
5.75,-6.25,2023,316,5.2,26.61,88.44,0.73
5.75,-5.75,2023,316,5.09,26.65,88.24,0.7
5.75,-5.25,2023,316,5.28,26.98,88,0.7
5.75,-4.75,2023,316,5.49,27.25,87.56,0.72
5.75,-4.25,2023,316,5.64,27.33,86.98,0.74
5.75,-3.75,2023,316,5.77,27.26,86.5,0.76
6.25,-7.25,2023,316,2.65,26.44,87.64,0.71
6.25,-6.75,2023,316,4.69,26.43,88.11,0.72
6.25,-6.25,2023,316,5.47,26.25,88.94,0.72
6.25,-5.75,2023,316,5.19,26.47,88.01,0.68
6.25,-5.25,2023,316,5.19,26.86,87.54,0.69
6.25,-4.75,2023,316,5.35,27.09,87.4,0.72
6.25,-4.25,2023,316,5.51,27.05,87.46,0.75
6.25,-3.75,2023,316,5.44,26.88,87.56,0.77
6.75,-7.25,2023,316,2.07,26.27,86.7,0.68
6.75,-6.75,2023,316,4,26.25,87.72,0.66
6.75,-6.25,2023,316,4.95,26.18,88.34,0.66
6.75,-5.75,2023,316,4.58,26.67,86.62,0.63
6.75,-5.25,2023,316,4.51,27,86.3,0.65
6.75,-4.75,2023,316,4.69,27.11,86.46,0.69
6.75,-4.25,2023,316,4.89,27.02,86.69,0.73
6.75,-3.75,2023,316,4.73,26.82,87.09,0.77
7.25,-7.25,2023,316,1.46,25.8,86.07,0.73
7.25,-6.75,2023,316,2.96,26.26,85.86,0.65
7.25,-6.25,2023,316,3.55,26.49,85.56,0.61
7.25,-5.75,2023,316,3.49,26.98,84.36,0.58
7.25,-5.25,2023,316,3.64,27.06,84.91,0.61
7.25,-4.75,2023,316,4.01,27.03,85.68,0.69
7.25,-4.25,2023,316,4.33,26.95,86.18,0.76
7.25,-3.75,2023,316,4.07,26.76,86.88,0.8
7.75,-7.25,2023,316,1.48,25.5,84.76,0.76
7.75,-6.75,2023,316,2.11,26.36,83.12,0.68
7.75,-6.25,2023,316,2.29,26.77,82.12,0.61
7.75,-5.75,2023,316,2.46,27.21,81.88,0.56
7.75,-5.25,2023,316,2.75,27.04,83.5,0.62
7.75,-4.75,2023,316,3.2,26.86,84.9,0.73
7.75,-4.25,2023,316,3.56,26.87,85.39,0.82
7.75,-3.75,2023,316,3.36,26.76,85.72,0.86
8.25,-7.25,2023,316,1.63,26.21,80.49,0.66
8.25,-6.75,2023,316,1.74,27.2,77.44,0.61
8.25,-6.25,2023,316,1.64,27.79,75.22,0.54
8.25,-5.75,2023,316,1.71,27.79,77.04,0.53
8.25,-5.25,2023,316,1.99,27.21,80.61,0.6
8.25,-4.75,2023,316,2.32,26.86,82.94,0.7
8.25,-4.25,2023,316,2.58,26.89,83.3,0.78
8.25,-3.75,2023,316,2.62,26.79,83.25,0.85
5.25,-7.25,2023,317,1.31,26.79,87.68,0.8
5.25,-6.75,2023,317,2.27,26.95,87.47,0.78
5.25,-6.25,2023,317,2.89,27.44,86.72,0.73
5.25,-5.75,2023,317,3.08,27.42,86.99,0.72
5.25,-5.25,2023,317,3.25,27.71,86.8,0.7
5.25,-4.75,2023,317,3.46,28.02,86.09,0.67
5.25,-4.25,2023,317,3.74,28.18,84.84,0.65
5.25,-3.75,2023,317,4.17,28.21,83.09,0.7
5.75,-7.25,2023,317,1.54,26.62,87.9,0.75
5.75,-6.75,2023,317,2.86,26.6,88.16,0.75
5.75,-6.25,2023,317,3.49,26.78,87.94,0.73
5.75,-5.75,2023,317,3.64,26.8,87.96,0.7
5.75,-5.25,2023,317,3.94,27.12,87.76,0.7
5.75,-4.75,2023,317,4.37,27.44,87.36,0.72
5.75,-4.25,2023,317,4.87,27.59,86.79,0.73
5.75,-3.75,2023,317,5.33,27.58,86.06,0.75
6.25,-7.25,2023,317,1.7,26.55,87.09,0.71
6.25,-6.75,2023,317,3.26,26.5,87.68,0.72
6.25,-6.25,2023,317,3.72,26.37,88.41,0.71
6.25,-5.75,2023,317,3.59,26.56,87.53,0.68
6.25,-5.25,2023,317,3.76,26.95,86.92,0.69
6.25,-4.75,2023,317,4.22,27.23,86.64,0.72
6.25,-4.25,2023,317,4.8,27.28,86.61,0.75
6.25,-3.75,2023,317,5.22,27.19,86.53,0.76
6.75,-7.25,2023,317,1.72,26.32,86.59,0.67
6.75,-6.75,2023,317,3.36,26.31,87.56,0.66
6.75,-6.25,2023,317,3.68,26.24,88.06,0.65
6.75,-5.75,2023,317,3.14,26.71,86.11,0.62
6.75,-5.25,2023,317,3.05,27.04,85.49,0.64
6.75,-4.75,2023,317,3.32,27.16,85.47,0.68
6.75,-4.25,2023,317,3.79,27.11,85.61,0.73
6.75,-3.75,2023,317,4.2,26.97,85.81,0.76
7.25,-7.25,2023,317,1.5,25.75,86.13,0.72
7.25,-6.75,2023,317,3.01,26.24,86.32,0.64
7.25,-6.25,2023,317,3.28,26.49,85.75,0.61
7.25,-5.75,2023,317,2.66,26.97,84.1,0.58
7.25,-5.25,2023,317,2.37,27.02,84.29,0.61
7.25,-4.75,2023,317,2.36,26.98,84.82,0.68
7.25,-4.25,2023,317,2.53,26.94,85.18,0.76
7.25,-3.75,2023,317,2.72,26.79,85.75,0.79
7.75,-7.25,2023,317,1.4,25.4,85.19,0.75
7.75,-6.75,2023,317,2.24,26.25,84.22,0.67
7.75,-6.25,2023,317,2.64,26.73,82.59,0.6
7.75,-5.75,2023,317,2.24,27.14,81.57,0.55
7.75,-5.25,2023,317,1.92,26.94,82.83,0.61
7.75,-4.75,2023,317,1.76,26.76,83.99,0.72
7.75,-4.25,2023,317,1.68,26.79,84.31,0.81
7.75,-3.75,2023,317,1.48,26.72,84.69,0.85
8.25,-7.25,2023,317,1.15,26.25,80.44,0.65
8.25,-6.75,2023,317,1.43,27.16,77.94,0.6
8.25,-6.25,2023,317,1.76,27.74,75.44,0.53
8.25,-5.75,2023,317,1.54,27.69,76.61,0.52
8.25,-5.25,2023,317,1.37,27.06,79.94,0.6
8.25,-4.75,2023,317,1.3,26.68,82.09,0.69
8.25,-4.25,2023,317,1.24,26.7,82.25,0.77
8.25,-3.75,2023,317,1.02,26.59,82.12,0.84
5.25,-7.25,2023,318,2.74,26.9,88.18,0.8
5.25,-6.75,2023,318,4.34,26.99,88.04,0.78
5.25,-6.25,2023,318,5.16,27.44,87.34,0.73
5.25,-5.75,2023,318,5.42,27.45,87.14,0.71
5.25,-5.25,2023,318,5.76,27.78,86.44,0.69
5.25,-4.75,2023,318,6.09,28.1,85.39,0.67
5.25,-4.25,2023,318,6.26,28.27,84.36,0.65
5.25,-3.75,2023,318,6.12,28.29,83.91,0.7
5.75,-7.25,2023,318,2.55,26.75,87.87,0.75
5.75,-6.75,2023,318,4.5,26.68,88.36,0.75
5.75,-6.25,2023,318,5.66,26.89,88.31,0.73
5.75,-5.75,2023,318,5.84,26.95,87.94,0.69
5.75,-5.25,2023,318,6.17,27.34,87.24,0.7
5.75,-4.75,2023,318,6.57,27.69,86.61,0.72
5.75,-4.25,2023,318,6.8,27.8,86.13,0.73
5.75,-3.75,2023,318,6.43,27.75,85.66,0.75
6.25,-7.25,2023,318,2.14,26.64,86.14,0.7
6.25,-6.75,2023,318,4.16,26.58,87.26,0.72
6.25,-6.25,2023,318,5.49,26.43,88.69,0.71
6.25,-5.75,2023,318,5.38,26.72,87.06,0.68
6.25,-5.25,2023,318,5.48,27.2,85.79,0.69
6.25,-4.75,2023,318,5.73,27.49,85.39,0.72
6.25,-4.25,2023,318,5.84,27.49,85.64,0.75
6.25,-3.75,2023,318,5.25,27.35,85.56,0.76
6.75,-7.25,2023,318,1.68,26.27,84.71,0.66
6.75,-6.75,2023,318,3.54,26.28,86.28,0.65
6.75,-6.25,2023,318,4.86,26.19,87.16,0.65
6.75,-5.75,2023,318,4.43,26.76,84.51,0.62
6.75,-5.25,2023,318,4.37,27.16,83.47,0.64
6.75,-4.75,2023,318,4.48,27.33,83.46,0.68
6.75,-4.25,2023,318,4.44,27.28,83.86,0.72
6.75,-3.75,2023,318,3.86,27.12,84.06,0.76
7.25,-7.25,2023,318,1.13,25.57,83.11,0.72
7.25,-6.75,2023,318,2.5,26.1,83.72,0.64
7.25,-6.25,2023,318,3.41,26.4,83.22,0.61
7.25,-5.75,2023,318,3.12,26.95,81.12,0.57
7.25,-5.25,2023,318,3.11,27.1,81.08,0.61
7.25,-4.75,2023,318,3.22,27.13,81.84,0.68
7.25,-4.25,2023,318,3.22,27.1,82.71,0.75
7.25,-3.75,2023,318,2.8,26.91,83.53,0.79
7.75,-7.25,2023,318,0.76,25.21,82.04,0.74
7.75,-6.75,2023,318,1.38,26.08,81.19,0.67
7.75,-6.25,2023,318,1.93,26.64,79.44,0.6
7.75,-5.75,2023,318,1.98,27.12,78.09,0.54
7.75,-5.25,2023,318,2.08,26.98,79.46,0.61
7.75,-4.75,2023,318,2.28,26.85,81.16,0.71
7.75,-4.25,2023,318,2.41,26.89,82.16,0.8
7.75,-3.75,2023,318,2.02,26.77,82.81,0.84
8.25,-7.25,2023,318,0.55,26.22,77.69,0.64
8.25,-6.75,2023,318,0.79,27.1,75.1,0.59
8.25,-6.25,2023,318,1.14,27.78,71.62,0.52
8.25,-5.75,2023,318,1.22,27.73,72.82,0.51
8.25,-5.25,2023,318,1.32,27.06,76.8,0.59
8.25,-4.75,2023,318,1.46,26.68,79.68,0.68
8.25,-4.25,2023,318,1.53,26.73,80.35,0.76
8.25,-3.75,2023,318,1.27,26.6,80.5,0.84
5.25,-7.25,2023,319,2.14,27.27,86.5,0.79
5.25,-6.75,2023,319,3.23,27.31,86.64,0.78
5.25,-6.25,2023,319,3.39,27.69,86.06,0.73
5.25,-5.75,2023,319,3.41,27.63,86.29,0.71
5.25,-5.25,2023,319,3.86,27.92,86.25,0.69
5.25,-4.75,2023,319,4.78,28.18,86.11,0.67
5.25,-4.25,2023,319,6.14,28.24,85.92,0.65
5.25,-3.75,2023,319,7.81,28.18,85.62,0.7
5.75,-7.25,2023,319,2.24,27,86.05,0.74
5.75,-6.75,2023,319,3.58,26.9,86.69,0.75
5.75,-6.25,2023,319,3.74,27.02,86.69,0.73
5.75,-5.75,2023,319,3.32,27.02,87.09,0.69
5.75,-5.25,2023,319,3.35,27.34,87.11,0.7
5.75,-4.75,2023,319,3.89,27.6,87.08,0.72
5.75,-4.25,2023,319,4.92,27.61,87.08,0.73
5.75,-3.75,2023,319,6.34,27.49,87.03,0.75
6.25,-7.25,2023,319,1.95,26.76,84.89,0.7
6.25,-6.75,2023,319,3.36,26.69,85.83,0.72
6.25,-6.25,2023,319,3.7,26.51,86.91,0.71
6.25,-5.75,2023,319,3.13,26.74,86.31,0.68
6.25,-5.25,2023,319,2.84,27.14,86.06,0.69
6.25,-4.75,2023,319,2.93,27.35,86.18,0.72
6.25,-4.25,2023,319,3.37,27.28,86.55,0.75
6.25,-3.75,2023,319,4.06,27.1,87,0.76
6.75,-7.25,2023,319,1.41,26.39,83.51,0.66
6.75,-6.75,2023,319,2.66,26.39,85.09,0.65
6.75,-6.25,2023,319,3.18,26.31,86.34,0.65
6.75,-5.75,2023,319,2.71,26.84,84.29,0.62
6.75,-5.25,2023,319,2.4,27.15,84.02,0.64
6.75,-4.75,2023,319,2.27,27.22,84.36,0.68
6.75,-4.25,2023,319,2.27,27.11,84.84,0.72
6.75,-3.75,2023,319,2.35,26.93,85.69,0.75
7.25,-7.25,2023,319,0.84,25.77,81.53,0.71
7.25,-6.75,2023,319,1.73,26.27,82.78,0.64
7.25,-6.25,2023,319,2.21,26.54,83.16,0.61
7.25,-5.75,2023,319,2.05,27.04,81.46,0.57
7.25,-5.25,2023,319,1.95,27.07,81.99,0.6
7.25,-4.75,2023,319,1.82,26.97,82.89,0.67
7.25,-4.25,2023,319,1.62,26.86,83.53,0.74
7.25,-3.75,2023,319,1.42,26.64,84.53,0.78
7.75,-7.25,2023,319,0.55,25.4,80.48,0.73
7.75,-6.75,2023,319,0.95,26.28,80.28,0.66
7.75,-6.25,2023,319,1.28,26.8,79,0.59
7.75,-5.75,2023,319,1.34,27.21,77.88,0.54
7.75,-5.25,2023,319,1.4,26.91,79.73,0.6
7.75,-4.75,2023,319,1.38,26.64,81.51,0.7
7.75,-4.25,2023,319,1.23,26.58,82.12,0.8
7.75,-3.75,2023,319,0.89,26.38,82.5,0.84
8.25,-7.25,2023,319,0.42,26.47,76.13,0.63
8.25,-6.75,2023,319,0.54,27.37,73.66,0.59
8.25,-6.25,2023,319,0.73,27.98,70.31,0.52
8.25,-5.75,2023,319,0.77,27.8,71.54,0.51
8.25,-5.25,2023,319,0.85,26.96,75.78,0.58
8.25,-4.75,2023,319,0.91,26.44,78.71,0.68
8.25,-4.25,2023,319,0.87,26.37,79.08,0.76
8.25,-3.75,2023,319,0.65,26.09,78.78,0.83
5.25,-7.25,2023,320,7.63,26.69,89.03,0.79
5.25,-6.75,2023,320,10.85,26.81,89.11,0.78
5.25,-6.25,2023,320,11,27.24,88.69,0.73
5.25,-5.75,2023,320,9.55,27.3,88.76,0.71
5.25,-5.25,2023,320,8.49,27.65,88.26,0.7
5.25,-4.75,2023,320,7.59,27.95,87.21,0.67
5.25,-4.25,2023,320,6.86,28.05,85.88,0.65
5.25,-3.75,2023,320,6.52,28.04,84.78,0.7
5.75,-7.25,2023,320,5.59,26.59,88.51,0.74
5.75,-6.75,2023,320,8.71,26.51,89.33,0.75
5.75,-6.25,2023,320,9.69,26.61,89.41,0.73
5.75,-5.75,2023,320,8.95,26.65,89.53,0.7
5.75,-5.25,2023,320,8.28,26.99,89.15,0.7
5.75,-4.75,2023,320,7.52,27.24,88.39,0.72
5.75,-4.25,2023,320,6.76,27.26,87.45,0.73
5.75,-3.75,2023,320,6.29,27.19,86.62,0.75
6.25,-7.25,2023,320,3.41,26.5,86.76,0.69
6.25,-6.75,2023,320,6.02,26.42,87.99,0.72
6.25,-6.25,2023,320,7.59,26.2,89.34,0.71
6.25,-5.75,2023,320,7.46,26.45,88.74,0.67
6.25,-5.25,2023,320,7.25,26.84,88.26,0.68
6.25,-4.75,2023,320,6.72,27.02,87.88,0.71
6.25,-4.25,2023,320,5.88,26.92,87.6,0.75
6.25,-3.75,2023,320,4.99,26.71,87.38,0.76
6.75,-7.25,2023,320,1.91,26.23,85.36,0.65
6.75,-6.75,2023,320,3.92,26.18,86.93,0.65
6.75,-6.25,2023,320,5.53,26.01,88.28,0.65
6.75,-5.75,2023,320,5.63,26.55,86.63,0.62
6.75,-5.25,2023,320,5.88,26.89,86.46,0.63
6.75,-4.75,2023,320,5.75,26.99,86.62,0.67
6.75,-4.25,2023,320,5,26.87,86.66,0.71
6.75,-3.75,2023,320,3.73,26.59,86.78,0.75
7.25,-7.25,2023,320,1.02,25.72,84.28,0.7
7.25,-6.75,2023,320,2.31,26.12,84.92,0.63
7.25,-6.25,2023,320,3.4,26.27,85.25,0.6
7.25,-5.75,2023,320,3.73,26.75,83.92,0.57
7.25,-5.25,2023,320,4.35,26.84,84.59,0.6
7.25,-4.75,2023,320,4.73,26.82,85.52,0.66
7.25,-4.25,2023,320,4.46,26.75,86.03,0.74
7.25,-3.75,2023,320,3.21,26.49,86.41,0.77
7.75,-7.25,2023,320,0.65,25.44,82.76,0.73
7.75,-6.75,2023,320,1.18,26.2,82.19,0.65
7.75,-6.25,2023,320,1.71,26.61,81.56,0.59
7.75,-5.75,2023,320,2.2,27,80.76,0.54
7.75,-5.25,2023,320,3.03,26.76,82.74,0.6
7.75,-4.75,2023,320,3.86,26.55,84.7,0.7
7.75,-4.25,2023,320,4.19,26.51,85.61,0.79
7.75,-3.75,2023,320,3.37,26.31,86.16,0.83
8.25,-7.25,2023,320,0.53,26.62,77.03,0.62
8.25,-6.75,2023,320,0.68,27.4,75.21,0.58
8.25,-6.25,2023,320,0.9,27.94,73.16,0.52
8.25,-5.75,2023,320,1.27,27.7,74.76,0.5
8.25,-5.25,2023,320,2.05,26.87,79.21,0.58
8.25,-4.75,2023,320,2.98,26.36,82.56,0.67
8.25,-4.25,2023,320,3.69,26.31,83.74,0.75
8.25,-3.75,2023,320,3.72,26.06,84.59,0.82
5.25,-7.25,2023,321,2.25,26.52,88.24,0.79
5.25,-6.75,2023,321,1.77,26.73,87.35,0.78
5.25,-6.25,2023,321,1.32,27.27,86.62,0.73
5.25,-5.75,2023,321,1.2,27.3,86.05,0.71
5.25,-5.25,2023,321,1.33,27.56,85.25,0.7
5.25,-4.75,2023,321,1.52,27.82,84.6,0.67
5.25,-4.25,2023,321,1.67,27.94,84.44,0.65
5.25,-3.75,2023,321,1.75,27.94,85.06,0.7
5.75,-7.25,2023,321,3,26.41,88.88,0.74
5.75,-6.75,2023,321,2.44,26.41,88.28,0.75
5.75,-6.25,2023,321,1.8,26.61,87.78,0.73
5.75,-5.75,2023,321,1.51,26.61,87.28,0.7
5.75,-5.25,2023,321,1.42,26.8,87.1,0.7
5.75,-4.75,2023,321,1.44,26.97,86.98,0.72
5.75,-4.25,2023,321,1.5,27,86.91,0.73
5.75,-3.75,2023,321,1.56,26.92,87.19,0.75
6.25,-7.25,2023,321,3.33,26.46,88.57,0.69
6.25,-6.75,2023,321,2.82,26.41,88.32,0.72
6.25,-6.25,2023,321,2.19,26.3,88.22,0.71
6.25,-5.75,2023,321,1.72,26.44,87.39,0.68
6.25,-5.25,2023,321,1.46,26.65,87.49,0.68
6.25,-4.75,2023,321,1.37,26.74,87.64,0.71
6.25,-4.25,2023,321,1.4,26.67,87.66,0.74
6.25,-3.75,2023,321,1.45,26.53,88.06,0.75
6.75,-7.25,2023,321,3.97,26.33,88.04,0.65
6.75,-6.75,2023,321,3.24,26.34,88.14,0.65
6.75,-6.25,2023,321,2.46,26.22,88.09,0.65
6.75,-5.75,2023,321,1.9,26.62,86.52,0.62
6.75,-5.25,2023,321,1.55,26.81,86.63,0.63
6.75,-4.75,2023,321,1.37,26.81,86.92,0.67
6.75,-4.25,2023,321,1.34,26.69,86.99,0.71
6.75,-3.75,2023,321,1.36,26.52,87.59,0.74
7.25,-7.25,2023,321,7.13,25.85,87.91,0.7
7.25,-6.75,2023,321,4.87,26.35,87.28,0.63
7.25,-6.25,2023,321,2.87,26.46,86.62,0.6
7.25,-5.75,2023,321,2.36,26.87,85.12,0.56
7.25,-5.25,2023,321,1.83,26.89,85.59,0.59
7.25,-4.75,2023,321,1.45,26.78,86.36,0.66
7.25,-4.25,2023,321,1.25,26.64,86.79,0.73
7.25,-3.75,2023,321,1.21,26.43,87.34,0.77
7.75,-7.25,2023,321,9.88,25.43,87.32,0.73
7.75,-6.75,2023,321,7.07,26.33,86.13,0.65
7.75,-6.25,2023,321,3.52,26.71,84.28,0.59
7.75,-5.75,2023,321,3.02,27.08,83.03,0.53
7.75,-5.25,2023,321,2.19,26.88,84.41,0.59
7.75,-4.75,2023,321,1.47,26.65,85.97,0.7
7.75,-4.25,2023,321,1.07,26.56,86.69,0.79
7.75,-3.75,2023,321,0.98,26.36,86.97,0.82
8.25,-7.25,2023,321,8.58,26.26,82.68,0.62
8.25,-6.75,2023,321,6.21,27.18,80.76,0.58
8.25,-6.25,2023,321,3.61,27.79,77.69,0.52
8.25,-5.75,2023,321,3.09,27.75,78.46,0.5
8.25,-5.25,2023,321,2.21,27.13,81.81,0.57
8.25,-4.75,2023,321,1.42,26.7,84.36,0.67
8.25,-4.25,2023,321,0.95,26.62,85.08,0.75
8.25,-3.75,2023,321,0.83,26.42,85.28,0.82
5.25,-7.25,2023,322,2.22,25.95,88.96,0.79
5.25,-6.75,2023,322,2.14,26.37,88.29,0.78
5.25,-6.25,2023,322,2.11,26.92,87.69,0.73
5.25,-5.75,2023,322,2.27,27.02,88.24,0.71
5.25,-5.25,2023,322,2.78,27.33,88.19,0.69
5.25,-4.75,2023,322,3.35,27.67,87.21,0.66
5.25,-4.25,2023,322,3.73,27.89,85.96,0.64
5.25,-3.75,2023,322,3.71,27.89,86.03,0.69
5.75,-7.25,2023,322,2.34,25.61,88.84,0.74
5.75,-6.75,2023,322,2.31,25.85,89.36,0.75
5.75,-6.25,2023,322,2.29,26.14,89.06,0.73
5.75,-5.75,2023,322,2.31,26.17,89.19,0.69
5.75,-5.25,2023,322,2.59,26.4,89.48,0.69
5.75,-4.75,2023,322,2.98,26.7,89.22,0.71
5.75,-4.25,2023,322,3.31,26.93,88.49,0.72
5.75,-3.75,2023,322,3.29,26.9,88.19,0.74
6.25,-7.25,2023,322,2.43,25.69,87.74,0.7
6.25,-6.75,2023,322,2.32,25.9,88.52,0.72
6.25,-6.25,2023,322,2.25,25.95,88.88,0.71
6.25,-5.75,2023,322,2.1,26.1,88.2,0.67
6.25,-5.25,2023,322,2.15,26.29,88.54,0.68
6.25,-4.75,2023,322,2.41,26.45,88.92,0.71
6.25,-4.25,2023,322,2.74,26.52,89.02,0.74
6.25,-3.75,2023,322,2.82,26.51,89.09,0.75
6.75,-7.25,2023,322,3.62,25.61,87.4,0.66
6.75,-6.75,2023,322,2.75,25.97,87.64,0.65
6.75,-6.25,2023,322,2.39,26.14,87.69,0.65
6.75,-5.75,2023,322,2.07,26.53,86.39,0.61
6.75,-5.25,2023,322,1.9,26.7,86.76,0.63
6.75,-4.75,2023,322,1.97,26.69,87.52,0.66
6.75,-4.25,2023,322,2.2,26.58,88.1,0.71
6.75,-3.75,2023,322,2.34,26.55,88.62,0.74
7.25,-7.25,2023,322,8.44,25.07,88.42,0.71
7.25,-6.75,2023,322,4.66,25.86,87.34,0.64
7.25,-6.25,2023,322,2.97,26.33,86.44,0.6
7.25,-5.75,2023,322,2.54,26.78,85.39,0.56
7.25,-5.25,2023,322,2.1,26.86,85.8,0.59
7.25,-4.75,2023,322,1.84,26.81,86.51,0.66
7.25,-4.25,2023,322,1.81,26.72,87.12,0.73
7.25,-3.75,2023,322,1.88,26.55,87.97,0.77
7.75,-7.25,2023,322,12,24.8,88.5,0.74
7.75,-6.75,2023,322,7.64,25.63,87.27,0.66
7.75,-6.25,2023,322,3.8,26.04,86.09,0.59
7.75,-5.75,2023,322,3.28,26.46,85.27,0.53
7.75,-5.25,2023,322,2.5,26.55,85.62,0.59
7.75,-4.75,2023,322,1.84,26.62,86.12,0.69
7.75,-4.25,2023,322,1.49,26.72,86.49,0.78
7.75,-3.75,2023,322,1.36,26.61,87.19,0.82
8.25,-7.25,2023,322,10.45,25.58,85.01,0.64
8.25,-6.75,2023,322,7.07,26.12,84.18,0.59
8.25,-6.25,2023,322,3.97,26.12,83.62,0.52
